"ELECTION","TYPE","COUNTY","FIPS","SRPREC_KEY","SRPREC","CITY","N_IN_CITY","N"
"g16","srprec",19,"06037","060379001907A","9001907A","PACOIMA",808,820
"g16","srprec",19,"06037","060379001910H","9001910H","LOS ANGELES",1260,1260
"g16","srprec",19,"06037","060379001917A","9001917A","NORTH HOLLYWOOD",1174,1175
"g16","srprec",19,"06037","060379001920A","9001920A","LOS ANGELES",1203,1203
"g16","srprec",19,"06037","060379001924B","9001924B","SHERMAN OAKS",1461,1464
"g16","srprec",19,"06037","060379001926C","9001926C","SHERMAN OAKS",1507,1507
"g16","srprec",19,"06037","060379001927A","9001927A","LOS ANGELES",1466,1466
"g16","srprec",19,"06037","060379001928B","9001928B","STUDIO CITY",1339,1340
"g16","srprec",19,"06037","060379001929A","9001929A","LOS ANGELES",1059,1059
"g16","srprec",19,"06037","060379001931A","9001931A","SHERMAN OAKS",1186,1246
"g16","srprec",19,"06037","060379001932B","9001932B","LOS ANGELES",1442,1442
"g16","srprec",19,"06037","060379001938A","9001938A","VENICE",905,905
"g16","srprec",19,"06037","060379001940D","9001940D","LOS ANGELES",1377,1377
"g16","srprec",19,"06037","060379001941A","9001941A","LOS ANGELES",1106,1106
"g16","srprec",19,"06037","060379001942A","9001942A","LOS ANGELES",191,191
"g16","srprec",19,"06037","060379001943A","9001943A","LOS ANGELES",1179,1179
"g16","srprec",19,"06037","060379001950A","9001950A","LOS ANGELES",754,754
"g16","srprec",19,"06037","060379001951A","9001951A","LOS ANGELES",1090,1117
"g16","srprec",19,"06037","060379001956A","9001956A","LOS ANGELES",1382,1382
"g16","srprec",19,"06037","060379001958A","9001958A","LOS ANGELES",269,269
"g16","srprec",19,"06037","060379001959A","9001959A","LOS ANGELES",606,606
"g16","srprec",19,"06037","060379001961A","9001961A","LOS ANGELES",1284,1284
"g16","srprec",19,"06037","060379001961F","9001961F","LOS ANGELES",793,793
"g16","srprec",19,"06037","060379001964A","9001964A","LOS ANGELES",1210,1210
"g16","srprec",19,"06037","060379001966A","9001966A","LOS ANGELES",1510,1510
"g16","srprec",19,"06037","060379001966B","9001966B","LOS ANGELES",1284,1284
"g16","srprec",19,"06037","060379001974A","9001974A","LOS ANGELES",1232,1232
"g16","srprec",19,"06037","060379001980A","9001980A","LOS ANGELES",988,988
"g16","srprec",19,"06037","060379001984B","9001984B","LOS ANGELES",1320,1320
"g16","srprec",19,"06037","060379001985A","9001985A","LOS ANGELES",1321,1321
"g16","srprec",19,"06037","060379001987A","9001987A","LOS ANGELES",1483,1483
"g16","srprec",19,"06037","060379001991A","9001991A","LOS ANGELES",1494,1494
"g16","srprec",19,"06037","060379001993B","9001993B","LOS ANGELES",1016,1016
"g16","srprec",19,"06037","060379001998A","9001998A","LOS ANGELES",1334,1334
"g16","srprec",19,"06037","060379001999A","9001999A","WOODLAND HILLS",1624,1626
"g16","srprec",19,"06037","060379002001A","9002001A","LOS ANGELES",1319,1319
"g16","srprec",19,"06037","060379002001B","9002001B","LOS ANGELES",620,620
"g16","srprec",19,"06037","060379002005A","9002005A","LOS ANGELES",972,972
"g16","srprec",19,"06037","060379002009A","9002009A","LOS ANGELES",992,995
"g16","srprec",19,"06037","060379002010A","9002010A","LOS ANGELES",1406,1406
"g16","srprec",19,"06037","060379002012B","9002012B","LOS ANGELES",1503,1503
"g16","srprec",19,"06037","060379002017A","9002017A","LOS ANGELES",1606,1606
"g16","srprec",19,"06037","060379002020D","9002020D","LOS ANGELES",1351,1351
"g16","srprec",19,"06037","060379002021A","9002021A","LOS ANGELES",1262,1262
"g16","srprec",19,"06037","060379002022A","9002022A","LOS ANGELES",1403,1403
"g16","srprec",19,"06037","060379002023A","9002023A","LOS ANGELES",1039,1039
"g16","srprec",19,"06037","060379002024A","9002024A","LOS ANGELES",1036,1036
"g16","srprec",19,"06037","060379002027A","9002027A","LOS ANGELES",1454,1454
"g16","srprec",19,"06037","060379002029A","9002029A","LOS ANGELES",1214,1214
"g16","srprec",19,"06037","060379002033B","9002033B","LOS ANGELES",1190,1190
"g16","srprec",19,"06037","060379002036A","9002036A","LOS ANGELES",1125,1125
"g16","srprec",19,"06037","060379002037A","9002037A","LOS ANGELES",1263,1263
"g16","srprec",19,"06037","060379002039A","9002039A","LOS ANGELES",1397,1397
"g16","srprec",19,"06037","060379002042A","9002042A","LOS ANGELES",1258,1258
"g16","srprec",19,"06037","060379002043A","9002043A","LOS ANGELES",1415,1415
"g16","srprec",19,"06037","060379002046A","9002046A","LOS ANGELES",1107,1108
"g16","srprec",19,"06037","060379002047A","9002047A","LOS ANGELES",992,992
"g16","srprec",19,"06037","060379002047B","9002047B","LOS ANGELES",1006,1006
"g16","srprec",19,"06037","060379002050A","9002050A","LOS ANGELES",1497,1497
"g16","srprec",19,"06037","060379002053B","9002053B","LOS ANGELES",1360,1360
"g16","srprec",19,"06037","060379002054A","9002054A","LOS ANGELES",1097,1097
"g16","srprec",19,"06037","060379002057A","9002057A","LOS ANGELES",465,465
"g16","srprec",19,"06037","060379002059A","9002059A","LOS ANGELES",1077,1077
"g16","srprec",19,"06037","060379002063A","9002063A","LOS ANGELES",1154,1154
"g16","srprec",19,"06037","060379002068B","9002068B","LOS ANGELES",1426,1426
"g16","srprec",19,"06037","060379002069B","9002069B","LOS ANGELES",1237,1237
"g16","srprec",19,"06037","060379002070A","9002070A","LOS ANGELES",1267,1267
"g16","srprec",19,"06037","060379002072D","9002072D","LOS ANGELES",1265,1265
"g16","srprec",19,"06037","060379002073A","9002073A","LOS ANGELES",1070,1070
"g16","srprec",19,"06037","060379002074B","9002074B","LOS ANGELES",1240,1240
"g16","srprec",19,"06037","060379002077A","9002077A","LOS ANGELES",1187,1187
"g16","srprec",19,"06037","060379002080A","9002080A","LOS ANGELES",1384,1384
"g16","srprec",19,"06037","060379002083B","9002083B","LOS ANGELES",1175,1175
"g16","srprec",19,"06037","060379002084A","9002084A","LOS ANGELES",1575,1575
"g16","srprec",19,"06037","060379002086A","9002086A","LOS ANGELES",896,897
"g16","srprec",19,"06037","060379002089A","9002089A","LOS ANGELES",1490,1490
"g16","srprec",19,"06037","060379002090A","9002090A","LOS ANGELES",862,862
"g16","srprec",19,"06037","060379002091A","9002091A","LOS ANGELES",1198,1198
"g16","srprec",19,"06037","060379002095A","9002095A","LOS ANGELES",911,911
"g16","srprec",19,"06037","060379002097B","9002097B","LOS ANGELES",1066,1066
"g16","srprec",19,"06037","060379002098A","9002098A","LOS ANGELES",1295,1295
"g16","srprec",19,"06037","060379002099A","9002099A","LOS ANGELES",1405,1405
"g16","srprec",19,"06037","060379002100A","9002100A","LOS ANGELES",981,981
"g16","srprec",19,"06037","060379002101A","9002101A","LOS ANGELES",1361,1361
"g16","srprec",19,"06037","060379002102A","9002102A","LOS ANGELES",1466,1466
"g16","srprec",19,"06037","060379002105A","9002105A","LOS ANGELES",957,957
"g16","srprec",19,"06037","060379002107A","9002107A","LOS ANGELES",1253,1253
"g16","srprec",19,"06037","060379002108A","9002108A","LOS ANGELES",1679,1679
"g16","srprec",19,"06037","060379002110B","9002110B","LOS ANGELES",1012,1012
"g16","srprec",19,"06037","060379002112A","9002112A","LOS ANGELES",1061,1061
"g16","srprec",19,"06037","060379002113A","9002113A","LOS ANGELES",1211,1211
"g16","srprec",19,"06037","060379002114A","9002114A","LOS ANGELES",1299,1299
"g16","srprec",19,"06037","060379002116A","9002116A","LOS ANGELES",1345,1345
"g16","srprec",19,"06037","060379002117B","9002117B","LOS ANGELES",1054,1054
"g16","srprec",19,"06037","060379002122A","9002122A","LOS ANGELES",1272,1273
"g16","srprec",19,"06037","060379002123A","9002123A","ENCINO",871,1311
"g16","srprec",19,"06037","060379002124B","9002124B","LOS ANGELES",1336,1336
"g16","srprec",19,"06037","060379002125B","9002125B","RESEDA",1455,1456
"g16","srprec",19,"06037","060379002126B","9002126B","LOS ANGELES",1210,1210
"g16","srprec",19,"06037","060379002127A","9002127A","LOS ANGELES",915,915
"g16","srprec",19,"06037","060379002128A","9002128A","LOS ANGELES",1174,1174
"g16","srprec",19,"06037","060379002129B","9002129B","LOS ANGELES",1485,1485
"g16","srprec",19,"06037","060379002131A","9002131A","PANORAMA CITY",1449,1450
"g16","srprec",19,"06037","060379002132B","9002132B","LOS ANGELES",1148,1148
"g16","srprec",19,"06037","060379002135B","9002135B","LOS ANGELES",1440,1440
"g16","srprec",19,"06037","060379002136A","9002136A","LOS ANGELES",1235,1235
"g16","srprec",19,"06037","060379002137A","9002137A","LOS ANGELES",1423,1423
"g16","srprec",19,"06037","060379002140A","9002140A","LOS ANGELES",1357,1357
"g16","srprec",19,"06037","060379002143A","9002143A","LOS ANGELES",1330,1330
"g16","srprec",19,"06037","060379002144A","9002144A","LOS ANGELES",1152,1152
"g16","srprec",19,"06037","060379002146A","9002146A","LOS ANGELES",1615,1615
"g16","srprec",19,"06037","060379002150A","9002150A","LOS ANGELES",1227,1227
"g16","srprec",19,"06037","060379002153A","9002153A","LOS ANGELES",1372,1372
"g16","srprec",19,"06037","060379002154A","9002154A","LOS ANGELES",1374,1375
"g16","srprec",19,"06037","060379002156A","9002156A","LOS ANGELES",1283,1283
"g16","srprec",19,"06037","060379002157A","9002157A","LOS ANGELES",829,830
"g16","srprec",19,"06037","060379002158A","9002158A","LOS ANGELES",1842,1842
"g16","srprec",19,"06037","060379002159A","9002159A","LOS ANGELES",2395,2395
"g16","srprec",19,"06037","060379002162A","9002162A","LOS ANGELES",1092,1092
"g16","srprec",19,"06037","060379002163A","9002163A","LOS ANGELES",928,928
"g16","srprec",19,"06037","060379002166A","9002166A","LOS ANGELES",1088,1088
"g16","srprec",19,"06037","060379002167A","9002167A","LOS ANGELES",1276,1277
"g16","srprec",19,"06037","060379002169B","9002169B","LOS ANGELES",1313,1313
"g16","srprec",19,"06037","060379002171A","9002171A","LOS ANGELES",795,795
"g16","srprec",19,"06037","060379002176A","9002176A","SUN VALLEY",470,949
"g16","srprec",19,"06037","060379002177A","9002177A","LOS ANGELES",1090,1090
"g16","srprec",19,"06037","060379002178A","9002178A","LOS ANGELES",895,895
"g16","srprec",19,"06037","060379002179A","9002179A","LOS ANGELES",920,920
"g16","srprec",19,"06037","060379002180A","9002180A","LOS ANGELES",1157,1157
"g16","srprec",19,"06037","060379002181A","9002181A","LOS ANGELES",1183,1183
"g16","srprec",19,"06037","060379002182A","9002182A","LOS ANGELES",1298,1298
"g16","srprec",19,"06037","060379002185A","9002185A","LOS ANGELES",1068,1068
"g16","srprec",19,"06037","060379002189A","9002189A","LOS ANGELES",977,977
"g16","srprec",19,"06037","060379002192A","9002192A","LOS ANGELES",1432,1433
"g16","srprec",19,"06037","060379002193A","9002193A","LOS ANGELES",633,633
"g16","srprec",19,"06037","060379002194A","9002194A","LOS ANGELES",1243,1244
"g16","srprec",19,"06037","060379002199A","9002199A","LOS ANGELES",1181,1186
"g16","srprec",19,"06037","060379002207A","9002207A","LOS ANGELES",1466,1466
"g16","srprec",19,"06037","060379002210A","9002210A","LOS ANGELES",1011,1011
"g16","srprec",19,"06037","060379002211A","9002211A","LOS ANGELES",1427,1428
"g16","srprec",19,"06037","060379002214A","9002214A","LOS ANGELES",1183,1183
"g16","srprec",19,"06037","060379002219A","9002219A","LOS ANGELES",1064,1065
"g16","srprec",19,"06037","060379002222A","9002222A","NORTH HOLLYWOOD",1373,1377
"g16","srprec",19,"06037","060379002225A","9002225A","LOS ANGELES",1151,1151
"g16","srprec",19,"06037","060379002231A","9002231A","LOS ANGELES",1025,1025
"g16","srprec",19,"06037","060379002232A","9002232A","LOS ANGELES",1247,1247
"g16","srprec",19,"06037","060379002234A","9002234A","LOS ANGELES",1081,1081
"g16","srprec",19,"06037","060379002237A","9002237A","LOS ANGELES",746,746
"g16","srprec",19,"06037","060379002238A","9002238A","LOS ANGELES",1079,1082
"g16","srprec",19,"06037","060379002247A","9002247A","LOS ANGELES",1594,1594
"g16","srprec",19,"06037","060379002248A","9002248A","LOS ANGELES",1328,1328
"g16","srprec",19,"06037","060379002250A","9002250A","LOS ANGELES",1112,1112
"g16","srprec",19,"06037","060379002252A","9002252A","LOS ANGELES",1262,1262
"g16","srprec",19,"06037","060379002256A","9002256A","SYLMAR",1025,1278
"g16","srprec",19,"06037","060379002262B","9002262B","LOS ANGELES",1283,1283
"g16","srprec",19,"06037","060379002264B","9002264B","NORTHRIDGE",531,535
"g16","srprec",19,"06037","060379002265B","9002265B","LOS ANGELES",1159,1159
"g16","srprec",19,"06037","060379002267A","9002267A","VAN NUYS",1418,1421
"g16","srprec",19,"06037","060379002269A","9002269A","NORTH HILLS",1549,1553
"g16","srprec",19,"06037","060379002270A","9002270A","LOS ANGELES",1239,1240
"g16","srprec",19,"06037","060379002271A","9002271A","LOS ANGELES",1113,1113
"g16","srprec",19,"06037","060379002273A","9002273A","LOS ANGELES",1359,1359
"g16","srprec",19,"06037","060379002279A","9002279A","LOS ANGELES",1105,1105
"g16","srprec",19,"06037","060379002280A","9002280A","LOS ANGELES",1387,1388
"g16","srprec",19,"06037","060379002281A","9002281A","ARLETA",1256,1257
"g16","srprec",19,"06037","060379002283A","9002283A","LOS ANGELES",1408,1409
"g16","srprec",19,"06037","060379002285A","9002285A","LOS ANGELES",924,924
"g16","srprec",19,"06037","060379002287A","9002287A","LOS ANGELES",1437,1437
"g16","srprec",19,"06037","060379002298A","9002298A","LOS ANGELES",1464,1464
"g16","srprec",19,"06037","060379002299A","9002299A","LOS ANGELES",1050,1051
"g16","srprec",19,"06037","060379002301A","9002301A","NORTH HOLLYWOOD",1310,1314
"g16","srprec",19,"06037","060379002302A","9002302A","LOS ANGELES",1098,1098
"g16","srprec",19,"06037","060379002303A","9002303A","LOS ANGELES",1340,1340
"g16","srprec",19,"06037","060379002305A","9002305A","SUN VALLEY",1293,1294
"g16","srprec",19,"06037","060379002306A","9002306A","LOS ANGELES",1177,1177
"g16","srprec",19,"06037","060379002307A","9002307A","CANOGA PARK",1917,1961
"g16","srprec",19,"06037","060379002314A","9002314A","NORTH HILLS",1175,1176
"g16","srprec",19,"06037","060379002315A","9002315A","RESEDA",1273,1274
"g16","srprec",19,"06037","060379002316A","9002316A","LOS ANGELES",1157,1157
"g16","srprec",19,"06037","060379002318A","9002318A","SUN VALLEY",1298,1334
"g16","srprec",19,"06037","060379002319A","9002319A","SUN VALLEY",1236,1332
"g16","srprec",19,"06037","060379002320A","9002320A","PANORAMA CITY",1209,1209
"g16","srprec",19,"06037","060379002321A","9002321A","VAN NUYS",1543,1545
"g16","srprec",19,"06037","060379002322B","9002322B","LOS ANGELES",1424,1424
"g16","srprec",19,"06037","060379002323A","9002323A","LOS ANGELES",1090,1090
"g16","srprec",19,"06037","060379002324A","9002324A","LOS ANGELES",1133,1133
"g16","srprec",19,"06037","060379002329B","9002329B","LOS ANGELES",1412,1412
"g16","srprec",19,"06037","060379002330A","9002330A","LOS ANGELES",1339,1340
"g16","srprec",19,"06037","060379002333B","9002333B","LOS ANGELES",844,845
"g16","srprec",19,"06037","060379002334A","9002334A","LOS ANGELES",1373,1375
"g16","srprec",19,"06037","060379002337A","9002337A","LOS ANGELES",1424,1424
"g16","srprec",19,"06037","060379002338A","9002338A","WILMINGTON",1154,1154
"g16","srprec",19,"06037","060379002339B","9002339B","LOS ANGELES",1422,1422
"g16","srprec",19,"06037","060379002341A","9002341A","PLAYA VISTA",1689,2745
"g16","srprec",19,"06037","060379002342B","9002342B","LOS ANGELES",1204,1204
"g16","srprec",19,"06037","060379002343A","9002343A","LOS ANGELES",1415,1415
"g16","srprec",19,"06037","060379002344A","9002344A","LOS ANGELES",1352,1352
"g16","srprec",19,"06037","060379002345A","9002345A","LOS ANGELES",1432,1432
"g16","srprec",19,"06037","060379002348A","9002348A","LOS ANGELES",669,669
"g16","srprec",19,"06037","060379002349A","9002349A","LOS ANGELES",1353,1353
"g16","srprec",19,"06037","060379002351A","9002351A","LOS ANGELES",864,864
"g16","srprec",19,"06037","060379002353B","9002353B","LOS ANGELES",1333,1333
"g16","srprec",19,"06037","060379002356A","9002356A","LOS ANGELES",886,886
"g16","srprec",19,"06037","060379002357B","9002357B","LOS ANGELES",1360,1360
"g16","srprec",19,"06037","060379002358A","9002358A","LOS ANGELES",1584,1584
"g16","srprec",19,"06037","060379002362C","9002362C","LOS ANGELES",1386,1386
"g16","srprec",19,"06037","060379002364A","9002364A","LOS ANGELES",1456,1456
"g16","srprec",19,"06037","060379002368A","9002368A","LOS ANGELES",1488,1488
"g16","srprec",19,"06037","060379002370A","9002370A","LOS ANGELES",1274,1274
"g16","srprec",19,"06037","060379002373A","9002373A","LOS ANGELES",1154,1154
"g16","srprec",19,"06037","060379002375A","9002375A","LOS ANGELES",1115,1115
"g16","srprec",19,"06037","060379002377A","9002377A","LOS ANGELES",1540,1541
"g16","srprec",19,"06037","060379002381A","9002381A","NORTHRIDGE",594,597
"g16","srprec",19,"06037","060379002388A","9002388A","VENICE",930,930
"g16","srprec",19,"06037","060379002389A","9002389A","VENICE",743,749
"g16","srprec",19,"06037","060379002392A","9002392A","MARINA DEL REY",993,996
"g16","srprec",19,"06037","060379002393A","9002393A","VENICE",780,800
"g16","srprec",19,"06037","060379002394A","9002394A","LOS ANGELES",949,1880
"g16","srprec",19,"06037","060379002395A","9002395A","LOS ANGELES",777,777
"g16","srprec",19,"06037","060379002397A","9002397A","LOS ANGELES",1059,1060
"g16","srprec",19,"06037","060379002398A","9002398A","PACOIMA",1080,1088
"g16","srprec",19,"06037","060379002401B","9002401B","LOS ANGELES",1363,1363
"g16","srprec",19,"06037","060379002405A","9002405A","CULVER CITY",797,799
"g16","srprec",19,"06037","060379002409A","9002409A","CULVER CITY",1031,1055
"g16","srprec",19,"06037","060379002414A","9002414A","RESEDA",1377,1378
"g16","srprec",19,"06037","060379002415A","9002415A","PLAYA DEL REY",1496,1496
"g16","srprec",19,"06037","060379002417A","9002417A","PLAYA DEL REY",857,857
"g16","srprec",19,"06037","060379002418A","9002418A","LOS ANGELES",983,1056
"g16","srprec",19,"06037","060379002421A","9002421A","LOS ANGELES",1600,1600
"g16","srprec",19,"06037","060379002424A","9002424A","PLAYA DEL REY",1072,1072
"g16","srprec",19,"06037","060379002425A","9002425A","TORRANCE",1544,1544
"g16","srprec",19,"06037","060379002429A","9002429A","LOS ANGELES",1252,1252
"g16","srprec",19,"06037","060379002430A","9002430A","LOS ANGELES",810,810
"g16","srprec",19,"06037","060379002432A","9002432A","LOS ANGELES",937,937
"g16","srprec",19,"06037","060379002433A","9002433A","LOS ANGELES",1183,1183
"g16","srprec",19,"06037","060379002438C","9002438C","LOS ANGELES",1005,1006
"g16","srprec",19,"06037","060379002444A","9002444A","LOS ANGELES",1057,1058
"g16","srprec",19,"06037","060379002451A","9002451A","LOS ANGELES",1274,1274
"g16","srprec",19,"06037","060379002454A","9002454A","LOS ANGELES",1399,1399
"g16","srprec",19,"06037","060379002456A","9002456A","LOS ANGELES",970,970
"g16","srprec",19,"06037","060379002459A","9002459A","LOS ANGELES",1277,1277
"g16","srprec",19,"06037","060379002461A","9002461A","LOS ANGELES",1027,1027
"g16","srprec",19,"06037","060379002465A","9002465A","LOS ANGELES",1364,1364
"g16","srprec",19,"06037","060379002466A","9002466A","LOS ANGELES",1016,1016
"g16","srprec",19,"06037","060379002471A","9002471A","LOS ANGELES",1210,1210
"g16","srprec",19,"06037","060379002472B","9002472B","LOS ANGELES",766,766
"g16","srprec",19,"06037","060379002476A","9002476A","LOS ANGELES",518,518
"g16","srprec",19,"06037","060379002477A","9002477A","LOS ANGELES",1276,1276
"g16","srprec",19,"06037","060379002481A","9002481A","LOS ANGELES",1159,1159
"g16","srprec",19,"06037","060379002482A","9002482A","LOS ANGELES",1002,1002
"g16","srprec",19,"06037","060379002484B","9002484B","LOS ANGELES",972,972
"g16","srprec",19,"06037","060379002485A","9002485A","LOS ANGELES",965,965
"g16","srprec",19,"06037","060379002489A","9002489A","LOS ANGELES",960,960
"g16","srprec",19,"06037","060379002490A","9002490A","SUN VALLEY",9,14
"g16","srprec",19,"06037","060379002491A","9002491A","LOS ANGELES",842,842
"g16","srprec",19,"06037","060379002492A","9002492A","LOS ANGELES",1286,1286
"g16","srprec",19,"06037","060379002494A","9002494A","LOS ANGELES",1245,1245
"g16","srprec",19,"06037","060379002496A","9002496A","LOS ANGELES",1109,1109
"g16","srprec",19,"06037","060379002496B","9002496B","LOS ANGELES",1078,1078
"g16","srprec",19,"06037","060379002497A","9002497A","LOS ANGELES",728,728
"g16","srprec",19,"06037","060379002499A","9002499A","LOS ANGELES",1125,1125
"g16","srprec",19,"06037","060379002500A","9002500A","LOS ANGELES",908,908
"g16","srprec",19,"06037","060379002502A","9002502A","LOS ANGELES",1190,1190
"g16","srprec",19,"06037","060379002503A","9002503A","LOS ANGELES",1073,1073
"g16","srprec",19,"06037","060379002504A","9002504A","LOS ANGELES",1242,1242
"g16","srprec",19,"06037","060379002507A","9002507A","LOS ANGELES",880,880
"g16","srprec",19,"06037","060379002509A","9002509A","GRANADA HILLS",1288,1288
"g16","srprec",19,"06037","060379002510A","9002510A","LOS ANGELES",1216,1216
"g16","srprec",19,"06037","060379002518A","9002518A","LOS ANGELES",1208,1208
"g16","srprec",19,"06037","060379002520A","9002520A","LOS ANGELES",1386,1386
"g16","srprec",19,"06037","060379002521A","9002521A","LOS ANGELES",1106,1106
"g16","srprec",19,"06037","060379002523A","9002523A","LOS ANGELES",1161,1161
"g16","srprec",19,"06037","060379002525A","9002525A","LOS ANGELES",1250,1250
"g16","srprec",19,"06037","060379002527A","9002527A","NORTH HOLLYWOOD",102,103
"g16","srprec",19,"06037","060379002529A","9002529A","LOS ANGELES",1326,1326
"g16","srprec",19,"06037","060379002531A","9002531A","LOS ANGELES",1515,1515
"g16","srprec",19,"06037","060379002533A","9002533A","LOS ANGELES",384,385
"g16","srprec",19,"06037","060379002534A","9002534A","LOS ANGELES",1388,1388
"g16","srprec",19,"06037","060379002537A","9002537A","LOS ANGELES",1281,1281
"g16","srprec",19,"06037","060379002540A","9002540A","LOS ANGELES",1343,1343
"g16","srprec",19,"06037","060379002542A","9002542A","LOS ANGELES",1161,1161
"g16","srprec",19,"06037","060379002544B","9002544B","LOS ANGELES",1093,1093
"g16","srprec",19,"06037","060379002547A","9002547A","LOS ANGELES",1364,1365
"g16","srprec",19,"06037","060379002548A","9002548A","LOS ANGELES",1230,1230
"g16","srprec",19,"06037","060379002549A","9002549A","LOS ANGELES",866,866
"g16","srprec",19,"06037","060379002551A","9002551A","LOS ANGELES",1301,1301
"g16","srprec",19,"06037","060379002553B","9002553B","LOS ANGELES",658,658
"g16","srprec",19,"06037","060379002555B","9002555B","LOS ANGELES",1268,1268
"g16","srprec",19,"06037","060379002556A","9002556A","LOS ANGELES",1315,1315
"g16","srprec",19,"06037","060379002557A","9002557A","LOS ANGELES",7,7
"g16","srprec",19,"06037","060379002558A","9002558A","LOS ANGELES",1125,1125
"g16","srprec",19,"06037","060379002562A","9002562A","LOS ANGELES",1069,1070
"g16","srprec",19,"06037","060379002563A","9002563A","LOS ANGELES",1162,1162
"g16","srprec",19,"06037","060379002566A","9002566A","LOS ANGELES",1164,1164
"g16","srprec",19,"06037","060379002568A","9002568A","LOS ANGELES",1133,1134
"g16","srprec",19,"06037","060379002572A","9002572A","LOS ANGELES",1406,1406
"g16","srprec",19,"06037","060379002580A","9002580A","CULVER CITY",563,563
"g16","srprec",19,"06037","060379002583A","9002583A","LOS ANGELES",1373,1373
"g16","srprec",19,"06037","060379002584A","9002584A","LOS ANGELES",1491,1491
"g16","srprec",19,"06037","060379002587A","9002587A","LOS ANGELES",1484,1484
"g16","srprec",19,"06037","060379002588B","9002588B","LOS ANGELES",962,962
"g16","srprec",19,"06037","060379002591A","9002591A","LOS ANGELES",630,694
"g16","srprec",19,"06037","060379002594A","9002594A","GARDENA",1386,1387
"g16","srprec",19,"06037","060379002596A","9002596A","GARDENA",810,810
"g16","srprec",19,"06037","060379002602A","9002602A","LOS ANGELES",107,107
"g16","srprec",19,"06037","060379002607A","9002607A","LOS ANGELES",788,792
"g16","srprec",19,"06037","060379002616B","9002616B","WILMINGTON",1237,1237
"g16","srprec",19,"06037","060379002618A","9002618A","WILMINGTON",1408,1408
"g16","srprec",19,"06037","060379002620B","9002620B","WILMINGTON",1173,1173
"g16","srprec",19,"06037","060379002621A","9002621A","WILMINGTON",1214,1214
"g16","srprec",19,"06037","060379002622A","9002622A","GRANADA HILLS",33,33
"g16","srprec",19,"06037","060379002624A","9002624A","LOS ANGELES",5,5
"g16","srprec",19,"06037","060379002625A","9002625A","LOS ANGELES",2,2
"g16","srprec",19,"06037","060379002629A","9002629A","LOS ANGELES",462,462
"g16","srprec",19,"06037","060379002630A","9002630A","WILMINGTON",958,958
"g16","srprec",19,"06037","060379002632A","9002632A","WILMINGTON",1121,1122
"g16","srprec",19,"06037","060379002633A","9002633A","WILMINGTON",1284,1284
"g16","srprec",19,"06037","060379002636A","9002636A","WILMINGTON",1258,1258
"g16","srprec",19,"06037","060379002638A","9002638A","LOS ANGELES",722,722
"g16","srprec",19,"06037","060379002648B","9002648B","LOS ANGELES",1320,1320
"g16","srprec",19,"06037","060379002657A","9002657A","SAN PEDRO",1234,1234
"g16","srprec",19,"06037","060379002662A","9002662A","SAN PEDRO",1073,1075
"g16","srprec",19,"06037","060379002668A","9002668A","SAN PEDRO",1302,1302
"g16","srprec",19,"06037","060379002669A","9002669A","SAN PEDRO",1588,1589
"g16","srprec",19,"06037","060379002673C","9002673C","LOS ANGELES",1085,1085
"g16","srprec",19,"06037","060379002675A","9002675A","SAN PEDRO",1161,1161
"g16","srprec",19,"06037","060379002679A","9002679A","NORTH HILLS",63,64
"g16","srprec",19,"06037","060379002681A","9002681A","SAN PEDRO",1097,1097
"g16","srprec",19,"06037","060379002681B","9002681B","SAN PEDRO",1244,1244
"g16","srprec",19,"06037","060379002688A","9002688A","SAN PEDRO",1227,1227
"g16","srprec",19,"06037","060379002689A","9002689A","SAN PEDRO",908,908
"g16","srprec",19,"06037","060379002691A","9002691A","LOS ANGELES",1123,1123
"g16","srprec",19,"06037","060379002698A","9002698A","SAN PEDRO",1230,1230
"g16","srprec",19,"06037","060379002702A","9002702A","LOS ANGELES",17,17
"g16","srprec",19,"06037","060379002704A","9002704A","VAN NUYS",807,977
"g16","srprec",19,"06037","060379002706A","9002706A","LOS ANGELES",813,813
"g16","srprec",19,"06037","060379002714A","9002714A","LOS ANGELES",1298,1298
"g16","srprec",19,"06037","060379002716A","9002716A","LOS ANGELES",1030,1030
"g16","srprec",19,"06037","060379002719D","9002719D","LOS ANGELES",1291,1291
"g16","srprec",19,"06037","060379002730A","9002730A","MISSION HILLS",1059,1060
"g16","srprec",19,"06037","060379002732A","9002732A","SAN PEDRO",531,531
"g16","srprec",19,"06037","060379002739A","9002739A","LOS ANGELES",2,2
"g16","srprec",19,"06037","060379002742A","9002742A","LOS ANGELES",30,30
"g16","srprec",19,"06037","060379002745A","9002745A","LOS ANGELES",1246,1246
"g16","srprec",19,"06037","060379002754A","9002754A","NORTH HILLS",1148,1149
"g16","srprec",19,"06037","060379002766A","9002766A","LOS ANGELES",766,766
"g16","srprec",19,"06037","060379002772A","9002772A","CANOGA PARK",809,960
"g16","srprec",19,"06037","060379002780A","9002780A","LOS ANGELES",1478,1478
"g16","srprec",19,"06037","060379002786A","9002786A","LOS ANGELES",1491,1499
"g16","srprec",19,"06037","060379002788A","9002788A","LOS ANGELES",868,868
"g16","srprec",19,"06037","060379002796A","9002796A","SUN VALLEY",810,828
"g16","srprec",19,"06037","060379002809A","9002809A","LOS ANGELES",1128,1128
"g16","srprec",19,"06037","060379002811A","9002811A","NORTH HOLLYWOOD",1274,1277
